"","Channel 1 Ave. (C)"
"16:35:06","21.499"
"16:35:07","21.495"
"16:35:08","21.495"
"16:35:09","21.487"
"16:35:10","21.492"
"16:35:11","21.491"
"16:35:12","21.492"
"16:35:13","21.488"
"16:35:14","21.491"
"16:35:15","21.481"
"16:35:16","21.477"
"16:35:17","21.485"
"16:35:18","21.484"
"16:35:19","21.483"
"16:35:20","21.479"
"16:35:21","21.479"
"16:35:22","21.477"
"16:35:23","21.486"
"16:35:24","21.488"
"16:35:25","21.487"
"16:35:26","21.489"
"16:35:27","21.497"
"16:35:28","21.494"
"16:35:29","21.494"
"16:35:30","21.487"
"16:35:31","21.486"
"16:35:32","21.491"
"16:35:33","21.496"
"16:35:34","21.490"
"16:35:35","21.495"
"16:35:36","21.495"
"16:35:37","21.491"
"16:35:38","21.490"
"16:35:39","21.492"
"16:35:40","21.484"
"16:35:41","21.489"
"16:35:42","21.487"
"16:35:43","21.483"
"16:35:44","21.487"
"16:35:45","21.483"
"16:35:46","21.487"
"16:35:47","21.489"
"16:35:48","21.486"
"16:35:49","21.488"
"16:35:50","21.493"
"16:35:51","21.494"
"16:35:52","21.495"
"16:35:53","21.487"
"16:35:54","21.484"
"16:35:55","21.478"
"16:35:56","21.481"
"16:35:57","21.478"
"16:35:58","21.479"
"16:35:59","21.485"
"16:36:00","21.482"
"16:36:01","21.491"
"16:36:02","21.490"
"16:36:03","21.490"
"16:36:04","21.490"
"16:36:05","21.493"
"16:36:06","21.489"
"16:36:07","21.485"
"16:36:08","21.482"
"16:36:09","21.482"
"16:36:10","21.481"
"16:36:11","21.483"
"16:36:12","21.484"
"16:36:13","21.484"
"16:36:14","21.488"
"16:36:15","21.485"
"16:36:16","21.482"
"16:36:17","21.491"
"16:36:18","21.489"
"16:36:19","21.488"
"16:36:20","21.487"
"16:36:21","21.479"
"16:36:22","21.478"
"16:36:23","21.481"
"16:36:24","21.477"
"16:36:25","21.483"
"16:36:26","21.479"
"16:36:27","21.482"
"16:36:28","21.483"
"16:36:29","21.484"
"16:36:30","21.483"
"16:36:31","21.486"
"16:36:32","21.488"
"16:36:33","21.487"
"16:36:34","21.484"
"16:36:35","21.482"
"16:36:36","21.486"
"16:36:37","21.487"
"16:36:38","21.488"
"16:36:39","21.484"
"16:36:40","21.484"
"16:36:41","21.486"
"16:36:42","21.484"
"16:36:43","21.484"
"16:36:44","21.480"
"16:36:45","21.482"
"16:36:46","21.485"
"16:36:47","21.486"
"16:36:48","21.481"
"16:36:49","21.484"
"16:36:50","21.484"
"16:36:51","21.486"
"16:36:52","21.490"
"16:36:53","21.492"
"16:36:54","21.490"
"16:36:55","21.490"
"16:36:56","21.489"
"16:36:57","21.485"
"16:36:58","21.483"
"16:36:59","21.487"
"16:37:00","21.484"
"16:37:01","21.493"
"16:37:02","21.484"
"16:37:03","21.482"
"16:37:04","21.483"
"16:37:05","21.477"
"16:37:06","21.481"
"16:37:07","21.477"
"16:37:08","21.483"
"16:37:09","21.482"
"16:37:10","21.479"
"16:37:11","21.481"
"16:37:12","21.480"
"16:37:13","21.480"
"16:37:14","21.480"
"16:37:15","21.479"
"16:37:16","21.481"
"16:37:17","21.483"
"16:37:18","21.479"
"16:37:19","21.486"
"16:37:20","21.489"
"16:37:21","21.489"
"16:37:22","21.487"
"16:37:23","21.481"
"16:37:24","21.481"
"16:37:25","21.484"
"16:37:26","21.484"
"16:37:27","21.481"
"16:37:28","21.487"
"16:37:29","21.490"
"16:37:30","21.489"
"16:37:31","21.484"
"16:37:32","21.487"
"16:37:33","21.488"
"16:37:34","21.484"
"16:37:35","21.490"
"16:37:36","21.487"
"16:37:37","21.491"
"16:37:38","21.483"
"16:37:39","21.479"
"16:37:40","21.487"
"16:37:41","21.488"
"16:37:42","21.494"
"16:37:43","21.489"
"16:37:44","21.489"
"16:37:45","21.491"
"16:37:46","21.483"
"16:37:47","21.484"
"16:37:48","21.476"
"16:37:49","21.470"
"16:37:50","21.473"
"16:37:51","21.470"
"16:37:52","21.468"
"16:37:53","21.475"
"16:37:54","21.474"
"16:37:55","21.474"
"16:37:56","21.477"
"16:37:57","21.474"
"16:37:58","21.479"
"16:37:59","21.477"
"16:38:00","21.476"
"16:38:01","21.478"
"16:38:02","21.478"
"16:38:03","21.475"
"16:38:04","21.484"
"16:38:05","21.482"
"16:38:06","21.478"
"16:38:07","21.475"
"16:38:08","21.473"
"16:38:09","21.473"
"16:38:10","21.473"
"16:38:11","21.474"
"16:38:12","21.479"
"16:38:13","21.485"
"16:38:14","21.482"
"16:38:15","21.484"
"16:38:16","21.482"
"16:38:17","21.479"
"16:38:18","21.478"
"16:38:19","21.476"
"16:38:20","21.474"
"16:38:21","21.469"
"16:38:22","21.468"
"16:38:23","21.468"
"16:38:24","21.470"
"16:38:25","21.468"
"16:38:26","21.469"
"16:38:27","21.471"
"16:38:28","21.468"
"16:38:29","21.469"
"16:38:30","21.471"
"16:38:31","21.479"
"16:38:32","21.479"
"16:38:33","21.474"
"16:38:34","21.476"
"16:38:35","21.478"
"16:38:36","21.475"
"16:38:37","21.480"
"16:38:38","21.472"
"16:38:39","21.471"
"16:38:40","21.472"
"16:38:41","21.467"
"16:38:42","21.470"
"16:38:43","21.479"
"16:38:44","21.484"
"16:38:45","21.482"
"16:38:46","21.478"
"16:38:47","21.476"
"16:38:48","21.472"
"16:38:49","21.480"
"16:38:50","21.480"
"16:38:51","21.477"
"16:38:52","21.477"
"16:38:53","21.488"
"16:38:54","21.486"
"16:38:55","21.481"
"16:38:56","21.482"
"16:38:57","21.480"
"16:38:58","21.485"
"16:38:59","21.484"
"16:39:00","21.483"
"16:39:01","21.491"
"16:39:02","21.487"
"16:39:03","21.484"
"16:39:04","21.475"
"16:39:05","21.477"
"16:39:06","21.477"
"16:39:07","21.476"
"16:39:08","21.477"
"16:39:09","21.476"
"16:39:10","21.476"
"16:39:11","21.474"
"16:39:12","21.476"
"16:39:13","21.477"
"16:39:14","21.474"
"16:39:15","21.476"
"16:39:16","21.475"
"16:39:17","21.475"
"16:39:18","21.468"
"16:39:19","21.478"
"16:39:20","21.477"
"16:39:21","21.475"
"16:39:22","21.474"
"16:39:23","21.471"
"16:39:24","21.476"
"16:39:25","21.474"
"16:39:26","21.462"
"16:39:27","21.465"
"16:39:28","21.467"
"16:39:29","21.472"
"16:39:30","21.473"
"16:39:31","21.470"
"16:39:32","21.481"
"16:39:33","21.481"
"16:39:34","21.470"
"16:39:35","21.476"
"16:39:36","21.470"
"16:39:37","21.471"
"16:39:38","21.471"
"16:39:39","21.473"
"16:39:40","21.471"
"16:39:41","21.476"
"16:39:42","21.479"
"16:39:43","21.479"
"16:39:44","21.479"
"16:39:45","21.477"
"16:39:46","21.480"
"16:39:47","21.479"
"16:39:48","21.484"
"16:39:49","21.474"
"16:39:50","21.468"
"16:39:51","21.471"
"16:39:52","21.475"
"16:39:53","21.485"
"16:39:54","21.480"
"16:39:55","21.480"
"16:39:56","21.482"
"16:39:57","21.482"
"16:39:58","21.481"
"16:39:59","21.477"
"16:40:00","21.475"
"16:40:01","21.480"
"16:40:02","21.477"
"16:40:03","21.474"
"16:40:04","21.472"
"16:40:05","21.476"
"16:40:06","21.476"
"16:40:07","21.474"
"16:40:08","21.481"
"16:40:09","21.476"
"16:40:10","21.475"
"16:40:11","21.475"
"16:40:12","21.477"
"16:40:13","21.481"
"16:40:14","21.481"
"16:40:15","21.484"
"16:40:16","21.479"
"16:40:17","21.475"
"16:40:18","21.483"
"16:40:19","21.481"
"16:40:20","21.477"
"16:40:21","21.478"
"16:40:22","21.478"
"16:40:23","21.477"
"16:40:24","21.482"
"16:40:25","21.481"
"16:40:26","21.478"
"16:40:27","21.475"
"16:40:28","21.476"
"16:40:29","21.482"
"16:40:30","21.488"
"16:40:31","21.489"
"16:40:32","21.483"
"16:40:33","21.479"
"16:40:34","21.473"
"16:40:35","21.472"
"16:40:36","21.474"
"16:40:37","21.472"
"16:40:38","21.475"
"16:40:39","21.479"
"16:40:40","21.480"
"16:40:41","21.479"
"16:40:42","21.485"
"16:40:43","21.480"
"16:40:44","21.480"
"16:40:45","21.476"
"16:40:46","21.472"
"16:40:47","21.480"
"16:40:48","21.483"
"16:40:49","21.479"
"16:40:50","21.477"
"16:40:51","21.474"
"16:40:52","21.472"
"16:40:53","21.477"
"16:40:54","21.477"
"16:40:55","21.475"
"16:40:56","21.479"
"16:40:57","21.477"
"16:40:58","21.475"
"16:40:59","21.481"
"16:41:00","21.477"
"16:41:01","21.483"
"16:41:02","21.483"
"16:41:03","21.483"
"16:41:04","21.482"
"16:41:05","21.483"
"16:41:06","21.488"
"16:41:07","21.478"
"16:41:08","21.483"
"16:41:09","21.477"
"16:41:10","21.477"
"16:41:11","21.477"
"16:41:12","21.480"
"16:41:13","21.485"
"16:41:14","21.492"
"16:41:15","21.484"
"16:41:16","21.480"
"16:41:17","21.484"
"16:41:18","21.478"
"16:41:19","21.471"
"16:41:20","21.468"
"16:41:21","21.462"
"16:41:22","21.472"
"16:41:23","21.470"
"16:41:24","21.469"
"16:41:25","21.474"
"16:41:26","21.480"
"16:41:27","21.469"
"16:41:28","21.472"
"16:41:29","21.466"
"16:41:30","21.464"
"16:41:31","21.469"
"16:41:32","21.471"
"16:41:33","21.474"
"16:41:34","21.475"
"16:41:35","21.474"
"16:41:36","21.469"
"16:41:37","21.472"
"16:41:38","21.478"
"16:41:39","21.472"
"16:41:40","21.469"
"16:41:41","21.472"
"16:41:42","21.479"
"16:41:43","21.480"
"16:41:44","21.477"
"16:41:45","21.476"
"16:41:46","21.477"
"16:41:47","21.477"
"16:41:48","21.481"
"16:41:49","21.476"
"16:41:50","21.472"
"16:41:51","21.473"
"16:41:52","21.470"
"16:41:53","21.468"
"16:41:54","21.473"
"16:41:55","21.478"
"16:41:56","21.480"
"16:41:57","21.477"
"16:41:58","21.477"
"16:41:59","21.474"
"16:42:00","21.476"
"16:42:01","21.473"
"16:42:02","21.479"
"16:42:03","21.483"
"16:42:04","21.481"
"16:42:05","21.474"
"16:42:06","21.485"
"16:42:07","21.482"
"16:42:08","21.479"
"16:42:09","21.486"
"16:42:10","21.482"
"16:42:11","21.485"
"16:42:12","21.485"
"16:42:13","21.478"
"16:42:14","21.480"
"16:42:15","21.482"
"16:42:16","21.484"
"16:42:17","21.478"
"16:42:18","21.483"
"16:42:19","21.479"
"16:42:20","21.484"
"16:42:21","21.478"
"16:42:22","21.479"
"16:42:23","21.481"
"16:42:24","21.479"
"16:42:25","21.479"
"16:42:26","21.484"
"16:42:27","21.494"
"16:42:28","21.490"
"16:42:29","21.482"
"16:42:30","21.484"
"16:42:31","21.481"
"16:42:32","21.480"
"16:42:33","21.481"
"16:42:34","21.484"
"16:42:35","21.482"
"16:42:36","21.482"
"16:42:37","21.481"
"16:42:38","21.481"
"16:42:39","21.481"
"16:42:40","21.477"
"16:42:41","21.473"
"16:42:42","21.474"
"16:42:43","21.477"
"16:42:44","21.473"
"16:42:45","21.475"
"16:42:46","21.475"
"16:42:47","21.477"
"16:42:48","21.486"
"16:42:49","21.480"
"16:42:50","21.472"
"16:42:51","21.470"
"16:42:52","21.477"
"16:42:53","21.475"
"16:42:54","21.470"
"16:42:55","21.467"
"16:42:56","21.466"
"16:42:57","21.463"
"16:42:58","21.469"
"16:42:59","21.466"
"16:43:00","21.472"
"16:43:01","21.475"
"16:43:02","21.479"
"16:43:03","21.474"
"16:43:04","21.475"
"16:43:05","21.479"
"16:43:06","21.473"
"16:43:07","21.470"
"16:43:08","21.467"
"16:43:09","21.461"
"16:43:10","21.464"
"16:43:11","21.469"
"16:43:12","21.475"
"16:43:13","21.480"
"16:43:14","21.472"
"16:43:15","21.464"
"16:43:16","21.467"
"16:43:17","21.472"
"16:43:18","21.473"
"16:43:19","21.478"
"16:43:20","21.478"
"16:43:21","21.480"
"16:43:22","21.478"
"16:43:23","21.483"
"16:43:24","21.479"
"16:43:25","21.479"
"16:43:26","21.477"
"16:43:27","21.480"
"16:43:28","21.486"
"16:43:29","21.483"
"16:43:30","21.484"
"16:43:31","21.476"
"16:43:32","21.473"
"16:43:33","21.480"
"16:43:34","21.487"
"16:43:35","21.479"
"16:43:36","21.483"
"16:43:37","21.481"
"16:43:38","21.481"
"16:43:39","21.484"
"16:43:40","21.480"
"16:43:41","21.477"
"16:43:42","21.480"
"16:43:43","21.479"
"16:43:44","21.483"
"16:43:45","21.479"
"16:43:46","21.477"
"16:43:47","21.475"
"16:43:48","21.478"
"16:43:49","21.477"
"16:43:50","21.472"
"16:43:51","21.474"
"16:43:52","21.477"
"16:43:53","21.479"
"16:43:54","21.480"
"16:43:55","21.476"
"16:43:56","21.478"
"16:43:57","21.477"
"16:43:58","21.474"
"16:43:59","21.475"
"16:44:00","21.476"
"16:44:01","21.474"
"16:44:02","21.479"
"16:44:03","21.480"
"16:44:04","21.484"
"16:44:05","21.488"
"16:44:06","21.492"
"16:44:07","21.492"
"16:44:08","21.493"
"16:44:09","21.491"
"16:44:10","21.495"
"16:44:11","21.492"
"16:44:12","21.488"
"16:44:13","21.487"
"16:44:14","21.483"
"16:44:15","21.490"
"16:44:16","21.479"
"16:44:17","21.481"
"16:44:18","21.484"
"16:44:19","21.482"
"16:44:20","21.482"
"16:44:21","21.481"
"16:44:22","21.485"
"16:44:23","21.479"
"16:44:24","21.481"
"16:44:25","21.487"
"16:44:26","21.480"
"16:44:27","21.481"
"16:44:28","21.486"
"16:44:29","21.495"
"16:44:30","21.489"
"16:44:31","21.492"
"16:44:32","21.492"
"16:44:33","21.498"
"16:44:34","21.498"
"16:44:35","21.497"
"16:44:36","21.492"
"16:44:37","21.492"
"16:44:38","21.491"
"16:44:39","21.487"
"16:44:40","21.493"
"16:44:41","21.489"
"16:44:42","21.494"
"16:44:43","21.485"
"16:44:44","21.488"
"16:44:45","21.484"
"16:44:46","21.482"
"16:44:47","21.488"
"16:44:48","21.490"
"16:44:49","21.496"
"16:44:50","21.494"
"16:44:51","21.488"
"16:44:52","21.485"
"16:44:53","21.480"
"16:44:54","21.483"
"16:44:55","21.486"
"16:44:56","21.485"
"16:44:57","21.482"
"16:44:58","21.482"
"16:44:59","21.487"
"16:45:00","21.488"
"16:45:01","21.481"
"16:45:02","21.479"
"16:45:03","21.482"
"16:45:04","21.488"
"16:45:05","21.487"
"16:45:06","21.483"
"16:45:07","21.482"
"16:45:08","21.482"
"16:45:09","21.487"
"16:45:10","21.492"
"16:45:11","21.487"
"16:45:12","21.486"
"16:45:13","21.495"
"16:45:14","21.500"
"16:45:15","21.497"
"16:45:16","21.493"
"16:45:17","21.484"
"16:45:18","21.485"
"16:45:19","21.488"
"16:45:20","21.483"
"16:45:21","21.493"
"16:45:22","21.489"
"16:45:23","21.491"
"16:45:24","21.488"
"16:45:25","21.490"
"16:45:26","21.492"
"16:45:27","21.494"
"16:45:28","21.488"
"16:45:29","21.487"
"16:45:30","21.488"
"16:45:31","21.483"
"16:45:32","21.493"
"16:45:33","21.489"
"16:45:34","21.486"
"16:45:35","21.490"
"16:45:36","21.497"
"16:45:37","21.489"
"16:45:38","21.492"
"16:45:39","21.488"
"16:45:40","21.486"
"16:45:41","21.495"
"16:45:42","21.492"
"16:45:43","21.489"
"16:45:44","21.491"
"16:45:45","21.492"
"16:45:46","21.497"
"16:45:47","21.494"
"16:45:48","21.498"
"16:45:49","21.494"
"16:45:50","21.492"
"16:45:51","21.491"
"16:45:52","21.490"
"16:45:53","21.488"
"16:45:54","21.492"
"16:45:55","21.489"
"16:45:56","21.486"
"16:45:57","21.489"
"16:45:58","21.489"
"16:45:59","21.483"
"16:46:00","21.486"
"16:46:01","21.483"
"16:46:02","21.486"
"16:46:03","21.488"
"16:46:04","21.491"
"16:46:05","21.497"
"16:46:06","21.499"
"16:46:07","21.500"
"16:46:08","21.493"
"16:46:09","21.489"
"16:46:10","21.484"
"16:46:11","21.481"
"16:46:12","21.487"
"16:46:13","21.485"
"16:46:14","21.482"
"16:46:15","21.486"
"16:46:16","21.489"
"16:46:17","21.487"
"16:46:18","21.486"
"16:46:19","21.483"
"16:46:20","21.488"
"16:46:21","21.489"
"16:46:22","21.494"
"16:46:23","21.489"
"16:46:24","21.493"
"16:46:25","21.496"
"16:46:26","21.491"
"16:46:27","21.497"
"16:46:28","21.488"
"16:46:29","21.487"
"16:46:30","21.489"
"16:46:31","21.491"
"16:46:32","21.488"
"16:46:33","21.490"
"16:46:34","21.489"
"16:46:35","21.487"
"16:46:36","21.490"
"16:46:37","21.491"
"16:46:38","21.491"
"16:46:39","21.488"
"16:46:40","21.495"
"16:46:41","21.487"
"16:46:42","21.485"
"16:46:43","21.492"
"16:46:44","21.487"
"16:46:45","21.493"
"16:46:46","21.492"
"16:46:47","21.487"
"16:46:48","21.491"
"16:46:49","21.496"
"16:46:50","21.494"
"16:46:51","21.493"
"16:46:52","21.498"
"16:46:53","21.490"
"16:46:54","21.490"
"16:46:55","21.488"
"16:46:56","21.486"
"16:46:57","21.488"
"16:46:58","21.492"
"16:46:59","21.500"
"16:47:00","21.498"
"16:47:01","21.492"
"16:47:02","21.488"
"16:47:03","21.489"
"16:47:04","21.492"
"16:47:05","21.497"
"16:47:06","21.496"
"16:47:07","21.497"
"16:47:08","21.496"
"16:47:09","21.494"
"16:47:10","21.504"
"16:47:11","21.503"
"16:47:12","21.498"
"16:47:13","21.498"
"16:47:14","21.502"
"16:47:15","21.500"
"16:47:16","21.503"
"16:47:17","21.504"
"16:47:18","21.496"
"16:47:19","21.496"
"16:47:20","21.494"
"16:47:21","21.497"
"16:47:22","21.502"
"16:47:23","21.499"
"16:47:24","21.506"
"16:47:25","21.502"
"16:47:26","21.499"
"16:47:27","21.507"
"16:47:28","21.506"
"16:47:29","21.501"
"16:47:30","21.498"
"16:47:31","21.500"
"16:47:32","21.501"
"16:47:33","21.498"
"16:47:34","21.495"
"16:47:35","21.490"
"16:47:36","21.492"
"16:47:37","21.492"
"16:47:38","21.495"
"16:47:39","21.492"
"16:47:40","21.496"
"16:47:41","21.492"
"16:47:42","21.492"
"16:47:43","21.498"
"16:47:44","21.494"
"16:47:45","21.494"
"16:47:46","21.501"
"16:47:47","21.506"
"16:47:48","21.497"
"16:47:49","21.503"
"16:47:50","21.503"
"16:47:51","21.499"
"16:47:52","21.498"
"16:47:53","21.501"
"16:47:54","21.493"
"16:47:55","21.492"
"16:47:56","21.487"
"16:47:57","21.489"
"16:47:58","21.498"
"16:47:59","21.500"
"16:48:00","21.497"
"16:48:01","21.495"
"16:48:02","21.504"
"16:48:03","21.510"
"16:48:04","21.500"
"16:48:05","21.498"
"16:48:06","21.495"
"16:48:07","21.499"
"16:48:08","21.502"
"16:48:09","21.499"
"16:48:10","21.504"
"16:48:11","21.510"
"16:48:12","21.503"
"16:48:13","21.502"
"16:48:14","21.499"
"16:48:15","21.499"
"16:48:16","21.497"
"16:48:17","21.497"
"16:48:18","21.500"
"16:48:19","21.499"
"16:48:20","21.499"
"16:48:21","21.494"
"16:48:22","21.495"
"16:48:23","21.491"
"16:48:24","21.488"
"16:48:25","21.489"
"16:48:26","21.484"
"16:48:27","21.482"
"16:48:28","21.483"
"16:48:29","21.490"
"16:48:30","21.490"
"16:48:31","21.491"
"16:48:32","21.493"
"16:48:33","21.498"
"16:48:34","21.501"
"16:48:35","21.491"
"16:48:36","21.489"
"16:48:37","21.488"
"16:48:38","21.493"
"16:48:39","21.493"
"16:48:40","21.487"
"16:48:41","21.492"
"16:48:42","21.490"
"16:48:43","21.488"
"16:48:44","21.492"
"16:48:45","21.490"
"16:48:46","21.489"
"16:48:47","21.482"
"16:48:48","21.484"
"16:48:49","21.482"
"16:48:50","21.487"
"16:48:51","21.483"
"16:48:52","21.482"
"16:48:53","21.488"
"16:48:54","21.489"
"16:48:55","21.486"
"16:48:56","21.481"
"16:48:57","21.485"
"16:48:58","21.485"
"16:48:59","21.489"
"16:49:00","21.489"
"16:49:01","21.483"
"16:49:02","21.489"
"16:49:03","21.484"
"16:49:04","21.485"
"16:49:05","21.481"
"16:49:06","21.488"
"16:49:07","21.493"
"16:49:08","21.489"
"16:49:09","21.487"
"16:49:10","21.496"
"16:49:11","21.493"
"16:49:12","21.494"
"16:49:13","21.491"
"16:49:14","21.495"
"16:49:15","21.496"
"16:49:16","21.494"
"16:49:17","21.496"
"16:49:18","21.494"
"16:49:19","21.499"
"16:49:20","21.497"
"16:49:21","21.500"
"16:49:22","21.497"
"16:49:23","21.496"
"16:49:24","21.491"
"16:49:25","21.490"
"16:49:26","21.488"
"16:49:27","21.488"
"16:49:28","21.491"
"16:49:29","21.492"
"16:49:30","21.494"
"16:49:31","21.498"
"16:49:32","21.498"
"16:49:33","21.498"
"16:49:34","21.496"
"16:49:35","21.495"
"16:49:36","21.501"
"16:49:37","21.498"
"16:49:38","21.497"
"16:49:39","21.494"
"16:49:40","21.495"
"16:49:41","21.499"
"16:49:42","21.492"
"16:49:43","21.495"
"16:49:44","21.497"
"16:49:45","21.493"
"16:49:46","21.493"
"16:49:47","21.492"
"16:49:48","21.498"
"16:49:49","21.501"
"16:49:50","21.493"
"16:49:51","21.495"
"16:49:52","21.490"
"16:49:53","21.487"
"16:49:54","21.487"
"16:49:55","21.486"
"16:49:56","21.484"
"16:49:57","21.483"
"16:49:58","21.486"
"16:49:59","21.485"
"16:50:00","21.484"
"16:50:01","21.482"
"16:50:02","21.486"
"16:50:03","21.487"
"16:50:04","21.491"
"16:50:05","21.488"
"16:50:06","21.496"
"16:50:07","21.497"
"16:50:08","21.489"
"16:50:09","21.488"
"16:50:10","21.497"
"16:50:11","21.490"
"16:50:12","21.488"
"16:50:13","21.486"
"16:50:14","21.481"
"16:50:15","21.483"
"16:50:16","21.485"
"16:50:17","21.483"
"16:50:18","21.490"
"16:50:19","21.489"
"16:50:20","21.481"
"16:50:21","21.488"
"16:50:22","21.486"
"16:50:23","21.482"
"16:50:24","21.488"
"16:50:25","21.483"
"16:50:26","21.488"
"16:50:27","21.484"
"16:50:28","21.493"
"16:50:29","21.491"
"16:50:30","21.491"
"16:50:31","21.488"
"16:50:32","21.491"
"16:50:33","21.486"
"16:50:34","21.489"
"16:50:35","21.486"
"16:50:36","21.479"
"16:50:37","21.478"
"16:50:38","21.484"
"16:50:39","21.487"
"16:50:40","21.490"
"16:50:41","21.490"
"16:50:42","21.487"
"16:50:43","21.495"
"16:50:44","21.493"
"16:50:45","21.485"
"16:50:46","21.484"
"16:50:47","21.482"
"16:50:48","21.484"
"16:50:49","21.493"
"16:50:50","21.489"
"16:50:51","21.498"
"16:50:52","21.489"
"16:50:53","21.487"
"16:50:54","21.490"
"16:50:55","21.492"
"16:50:56","21.489"
"16:50:57","21.481"
"16:50:58","21.487"
"16:50:59","21.484"
"16:51:00","21.488"
"16:51:01","21.493"
"16:51:02","21.491"
"16:51:03","21.493"
"16:51:04","21.494"
"16:51:05","21.487"
"16:51:06","21.492"
"16:51:07","21.483"
"16:51:08","21.491"
"16:51:09","21.485"
"16:51:10","21.481"
"16:51:11","21.482"
"16:51:12","21.486"
"16:51:13","21.488"
"16:51:14","21.490"
"16:51:15","21.485"
"16:51:16","21.487"
"16:51:17","21.488"
"16:51:18","21.495"
"16:51:19","21.495"
"16:51:20","21.491"
"16:51:21","21.493"
"16:51:22","21.494"
"16:51:23","21.499"
"16:51:24","21.497"
"16:51:25","21.500"
"16:51:26","21.499"
"16:51:27","21.499"
"16:51:28","21.500"
"16:51:29","21.491"
"16:51:30","21.494"
"16:51:31","21.492"
"16:51:32","21.496"
"16:51:33","21.496"
"16:51:34","21.493"
"16:51:35","21.488"
"16:51:36","21.497"
"16:51:37","21.491"
"16:51:38","21.491"
"16:51:39","21.492"
"16:51:40","21.494"
"16:51:41","21.495"
"16:51:42","21.493"
"16:51:43","21.493"
"16:51:44","21.492"
"16:51:45","21.492"
"16:51:46","21.487"
"16:51:47","21.486"
"16:51:48","21.482"
"16:51:49","21.483"
"16:51:50","21.485"
"16:51:51","21.483"
"16:51:52","21.485"
"16:51:53","21.488"
"16:51:54","21.486"
"16:51:55","21.487"
"16:51:56","21.489"
"16:51:57","21.492"
"16:51:58","21.484"
"16:51:59","21.482"
"16:52:00","21.473"
"16:52:01","21.477"
"16:52:02","21.475"
"16:52:03","21.471"
"16:52:04","21.482"
"16:52:05","21.482"
"16:52:06","21.481"
"16:52:07","21.481"
"16:52:08","21.482"
"16:52:09","21.484"
"16:52:10","21.481"
"16:52:11","21.483"
"16:52:12","21.489"
"16:52:13","21.479"
"16:52:14","21.477"
"16:52:15","21.475"
"16:52:16","21.477"
"16:52:17","21.481"
"16:52:18","21.486"
"16:52:19","21.476"
"16:52:20","21.481"
"16:52:21","21.482"
"16:52:22","21.493"
"16:52:23","21.491"
"16:52:24","21.483"
"16:52:25","21.483"
"16:52:26","21.487"
"16:52:27","21.478"
"16:52:28","21.472"
"16:52:29","21.475"
"16:52:30","21.479"
"16:52:31","21.481"
"16:52:32","21.478"
"16:52:33","21.488"
"16:52:34","21.486"
"16:52:35","21.489"
"16:52:36","21.492"
"16:52:37","21.480"
"16:52:38","21.484"
"16:52:39","21.488"
"16:52:40","21.484"
"16:52:41","21.490"
"16:52:42","21.489"
"16:52:43","21.488"
"16:52:44","21.485"
"16:52:45","21.482"
"16:52:46","21.484"
"16:52:47","21.477"
"16:52:48","21.476"
"16:52:49","21.475"
"16:52:50","21.470"
"16:52:51","21.469"
"16:52:52","21.474"
"16:52:53","21.476"
"16:52:54","21.469"
"16:52:55","21.471"
"16:52:56","21.466"
"16:52:57","21.464"
"16:52:58","21.472"
"16:52:59","21.477"
"16:53:00","21.478"
"16:53:01","21.476"
"16:53:02","21.487"
"16:53:03","21.486"
"16:53:04","21.481"
"16:53:05","21.495"
"16:53:06","21.486"
"16:53:07","21.482"
"16:53:08","21.485"
"16:53:09","21.482"
"16:53:10","21.481"
